SunPower Corporation|SPWR|Beta|2.36
SunPower Corporation|SPWR|1-Year Change| - 11.88%
SunPower Corporation|SPWR|Shares Outstanding|170085868
SunPower Corporation|SPWR|Next Earnings Date|Oct 28 2020
Synovus Financial Corp|SNV|industry|Regional Banks
Synovus Financial Corp|SNV|sector|Financial
Synovus Financial Corp|SNV|price|22.13
Synovus Financial Corp|SNV|Prev. Close|22.13
Synovus Financial Corp|SNV|Day's Range|21.39 - 22.38
Synovus Financial Corp|SNV|Revenue|1.21B
Synovus Financial Corp|SNV|Open|21.52
Synovus Financial Corp|SNV|52 wk Range|10.92 - 40.32
Synovus Financial Corp|SNV|EPS|2.55
Synovus Financial Corp|SNV|Volume|606065
Synovus Financial Corp|SNV|Market Cap|3.26B
Synovus Financial Corp|SNV|Dividend (Yield)|1.32 (6.07%)
Synovus Financial Corp|SNV|Average Vol. (3m)|1682028
Synovus Financial Corp|SNV|P/E Ratio|8.67
Synovus Financial Corp|SNV|Beta|1.73
Synovus Financial Corp|SNV|1-Year Change| - 37.91%
Synovus Financial Corp|SNV|Shares Outstanding|147312937
Synovus Financial Corp|SNV|Next Earnings Date|Oct 27 2020
Sysco Corporation|SYY|industry|Retail (Grocery)
Sysco Corporation|SYY|sector|Services
Sysco Corporation|SYY|price|59.54
Sysco Corporation|SYY|Prev. Close|59.54
Sysco Corporation|SYY|Day's Range|57.85 - 60
Sysco Corporation|SYY|Revenue|59.5B
Sysco Corporation|SYY|Open|58.44
Sysco Corporation|SYY|52 wk Range|26 - 85.98
Sysco Corporation|SYY|EPS|2.65
Sysco Corporation|SYY|Volume|3852718
Sysco Corporation|SYY|Market Cap|30.26B
Sysco Corporation|SYY|Dividend (Yield)|1.80 (3.07%)
Sysco Corporation|SYY|Average Vol. (3m)|3970329
Sysco Corporation|SYY|P/E Ratio|22.49
Sysco Corporation|SYY|Beta|1.2
Sysco Corporation|SYY|1-Year Change| - 18.39%
Sysco Corporation|SYY|Shares Outstanding|508259075
Sysco Corporation|SYY|Next Earnings Date|Nov 09 2020
T. Rowe Price Group Inc|TROW|industry|Investment Services
T. Rowe Price Group Inc|TROW|sector|Financial
T. Rowe Price Group Inc|TROW|price|136.94
T. Rowe Price Group Inc|TROW|Prev. Close|136.94
T. Rowe Price Group Inc|TROW|Day's Range|136.08 - 137.82
T. Rowe Price Group Inc|TROW|Revenue|5.77B
T. Rowe Price Group Inc|TROW|Open|136.41
T. Rowe Price Group Inc|TROW|52 wk Range|82.51 - 142.51
T. Rowe Price Group Inc|TROW|EPS|8.43
T. Rowe Price Group Inc|TROW|Volume|698123
T. Rowe Price Group Inc|TROW|Market Cap|31.08B
T. Rowe Price Group Inc|TROW|Dividend (Yield)|3.60 (2.62%)
T. Rowe Price Group Inc|TROW|Average Vol. (3m)|1165495
T. Rowe Price Group Inc|TROW|P/E Ratio|16.24
T. Rowe Price Group Inc|TROW|Beta|1.18
T. Rowe Price Group Inc|TROW|1-Year Change|27.54%
T. Rowe Price Group Inc|TROW|Shares Outstanding|226985631
T. Rowe Price Group Inc|TROW|Next Earnings Date|Oct 22 2020
Take-Two Interactive Software Inc|TTWO|industry|Software & Programming
Take-Two Interactive Software Inc|TTWO|sector|Technology
Take-Two Interactive Software Inc|TTWO|price|173.41
Take-Two Interactive Software Inc|TTWO|Prev. Close|173.41
Take-Two Interactive Software Inc|TTWO|Day's Range|172.21 - 175.52
Take-Two Interactive Software Inc|TTWO|Revenue|3.38B
Take-Two Interactive Software Inc|TTWO|Open|173.26
Take-Two Interactive Software Inc|TTWO|52 wk Range|100 - 180.6
Take-Two Interactive Software Inc|TTWO|EPS|3.9
Take-Two Interactive Software Inc|TTWO|Volume|1085791
Take-Two Interactive Software Inc|TTWO|Market Cap|19.83B
Take-Two Interactive Software Inc|TTWO|Dividend (Yield)|N/A (N/A)
Take-Two Interactive Software Inc|TTWO|Average Vol. (3m)|2118289
Take-Two Interactive Software Inc|TTWO|P/E Ratio|44.43
Take-Two Interactive Software Inc|TTWO|Beta|0.57
Take-Two Interactive Software Inc|TTWO|1-Year Change|36.33%
Take-Two Interactive Software Inc|TTWO|Shares Outstanding|114338838
Take-Two Interactive Software Inc|TTWO|Next Earnings Date|Nov 05 2020
Taoping Inc|TAOP|industry|Computer Hardware
Taoping Inc|TAOP|sector|Technology
Taoping Inc|TAOP|price|2.8300
Taoping Inc|TAOP|Prev. Close|2.83
Taoping Inc|TAOP|Day's Range|2.7 - 2.95
Taoping Inc|TAOP|Revenue|20.87M
Taoping Inc|TAOP|Open|2.78
Taoping Inc|TAOP|52 wk Range|1.86 - 15
Taoping Inc|TAOP|EPS| - 0.51
Taoping Inc|TAOP|Volume|344667
Taoping Inc|TAOP|Market Cap|20.72M
Taoping Inc|TAOP|Dividend (Yield)|N/A (N/A)
Taoping Inc|TAOP|Average Vol. (3m)|1958838
Taoping Inc|TAOP|P/E Ratio|N/A
Taoping Inc|TAOP|Beta|0.99
Taoping Inc|TAOP|1-Year Change| - 5.67%
Taoping Inc|TAOP|Shares Outstanding|7322408
Taoping Inc|TAOP|Next Earnings Date|Sep 28 2020
Tapestry Inc|TPR|industry|Apparel/Accessories
Tapestry Inc|TPR|sector|Consumer Cyclical
Tapestry Inc|TPR|price|15.93
Tapestry Inc|TPR|Prev. Close|15.93
Tapestry Inc|TPR|Day's Range|15.26 - 16.07
Tapestry Inc|TPR|Revenue|4.96B
Tapestry Inc|TPR|Open|15.55
Tapestry Inc|TPR|52 wk Range|10.18 - 30.4
Tapestry Inc|TPR|EPS| - 2.37
Tapestry Inc|TPR|Volume|9453897
Tapestry Inc|TPR|Market Cap|4.4B
Tapestry Inc|TPR|Dividend (Yield)|1.01 (9.84%)
Tapestry Inc|TPR|Average Vol. (3m)|6164042
Tapestry Inc|TPR|P/E Ratio|N/A
Tapestry Inc|TPR|Beta|1.43
Tapestry Inc|TPR|1-Year Change| - 20.19%
Tapestry Inc|TPR|Shares Outstanding|276241174
Tapestry Inc|TPR|Next Earnings Date|Oct 29 2020
Target Corporation|TGT|industry|Retail (Department & Discount)
Target Corporation|TGT|sector|Services
Target Corporation|TGT|price|136.53
Target Corporation|TGT|Prev. Close|136.53
Target Corporation|TGT|Day's Range|135.22 - 137
Target Corporation|TGT|Revenue|80.1B
Target Corporation|TGT|Open|135.92
Target Corporation|TGT|52 wk Range|85.53 - 137
Target Corporation|TGT|EPS|5.38
Target Corporation|TGT|Volume|3180944
Target Corporation|TGT|Market Cap|68.27B
Target Corporation|TGT|Dividend (Yield)|2.72 (2.02%)
Target Corporation|TGT|Average Vol. (3m)|4416627
Target Corporation|TGT|P/E Ratio|25.39
Target Corporation|TGT|Beta|0.81
Target Corporation|TGT|1-Year Change|62.13%
Target Corporation|TGT|Shares Outstanding|500015480
Target Corporation|TGT|Next Earnings Date|Aug 19 2020
Tata Motors Limited ADR|TTM|industry|Auto & Truck Manufacturers
Tata Motors Limited ADR|TTM|sector|Consumer Cyclical
Tata Motors Limited ADR|TTM|price|8.27
Tata Motors Limited ADR|TTM|Prev. Close|8.27
Tata Motors Limited ADR|TTM|Day's Range|8.16 - 8.32
Tata Motors Limited ADR|TTM|Revenue|N/A
Tata Motors Limited ADR|TTM|Open|8.32
Tata Motors Limited ADR|TTM|52 wk Range|3.92 - 14.03
Tata Motors Limited ADR|TTM|EPS|3.88
Tata Motors Limited ADR|TTM|Volume|2103824
Tata Motors Limited ADR|TTM|Market Cap|2.1B
Tata Motors Limited ADR|TTM|Dividend (Yield)|N/A (N/A)
Tata Motors Limited ADR|TTM|Average Vol. (3m)|2526770
Tata Motors Limited ADR|TTM|P/E Ratio|2.13
Tata Motors Limited ADR|TTM|Beta|2.19
Tata Motors Limited ADR|TTM|1-Year Change| - 3.39%
Tata Motors Limited ADR|TTM|Shares Outstanding|3395850799
Tata Motors Limited ADR|TTM|Next Earnings Date|Nov 15 2020
TD Ameritrade Holding Corporation|AMTD|industry|Investment Services
TD Ameritrade Holding Corporation|AMTD|sector|Financial
TD Ameritrade Holding Corporation|AMTD|price|37.95
TD Ameritrade Holding Corporation|AMTD|Prev. Close|37.95
TD Ameritrade Holding Corporation|AMTD|Day's Range|36.96 - 38.35
TD Ameritrade Holding Corporation|AMTD|Revenue|5.92B
TD Ameritrade Holding Corporation|AMTD|Open|37.12
TD Ameritrade Holding Corporation|AMTD|52 wk Range|27.7 - 53.99
TD Ameritrade Holding Corporation|AMTD|EPS|3.57
TD Ameritrade Holding Corporation|AMTD|Volume|1416534
TD Ameritrade Holding Corporation|AMTD|Market Cap|20.53B
TD Ameritrade Holding Corporation|AMTD|Dividend (Yield)|1.24 (3.31%)
TD Ameritrade Holding Corporation|AMTD|Average Vol. (3m)|3955229
TD Ameritrade Holding Corporation|AMTD|P/E Ratio|10.63
TD Ameritrade Holding Corporation|AMTD|Beta|1.18
TD Ameritrade Holding Corporation|AMTD|1-Year Change| - 13.59%
TD Ameritrade Holding Corporation|AMTD|Shares Outstanding|540938226
TD Ameritrade Holding Corporation|AMTD|Next Earnings Date|Oct 26 2020
TechnipFMC PLC|FTI|industry|Oil & Gas - Integrated
TechnipFMC PLC|FTI|sector|Energy
TechnipFMC PLC|FTI|price|8.64
TechnipFMC PLC|FTI|Prev. Close|8.64
TechnipFMC PLC|FTI|Day's Range|8.34 - 8.68
TechnipFMC PLC|FTI|Revenue|13.35B
TechnipFMC PLC|FTI|Open|8.39
TechnipFMC PLC|FTI|52 wk Range|4.5 - 26.53
TechnipFMC PLC|FTI|EPS| - 12.93
TechnipFMC PLC|FTI|Volume|2412104
TechnipFMC PLC|FTI|Market Cap|3.88B
TechnipFMC PLC|FTI|Dividend (Yield)|0.39 (6.02%)
TechnipFMC PLC|FTI|Average Vol. (3m)|7086367
TechnipFMC PLC|FTI|P/E Ratio|N/A
TechnipFMC PLC|FTI|Beta|2.3
TechnipFMC PLC|FTI|1-Year Change| - 63.64%
TechnipFMC PLC|FTI|Shares Outstanding|449332133
TechnipFMC PLC|FTI|Next Earnings Date|Oct 21 2020
Teck Resources Ltd Class B|TECK|industry|Coal
Teck Resources Ltd Class B|TECK|sector|Energy
Teck Resources Ltd Class B|TECK|price|11.33
Teck Resources Ltd Class B|TECK|Prev. Close|11.33
Teck Resources Ltd Class B|TECK|Day's Range|11.14 - 11.35
Teck Resources Ltd Class B|TECK|Revenue|215.31M
Teck Resources Ltd Class B|TECK|Open|11.32
Teck Resources Ltd Class B|TECK|52 wk Range|5.6 - 19.44
Teck Resources Ltd Class B|TECK|EPS| - 2.66
Teck Resources Ltd Class B|TECK|Volume|1238572
Teck Resources Ltd Class B|TECK|Market Cap|6.02B
Teck Resources Ltd Class B|TECK|Dividend (Yield)|0.15 (1.29%)
Teck Resources Ltd Class B|TECK|Average Vol. (3m)|3829078
Teck Resources Ltd Class B|TECK|P/E Ratio|N/A
Teck Resources Ltd Class B|TECK|Beta|1.55
Teck Resources Ltd Class B|TECK|1-Year Change| - 31.54%
Teck Resources Ltd Class B|TECK|Shares Outstanding|531053960
Teck Resources Ltd Class B|TECK|Next Earnings Date|Oct 27 2020
Tenet Healthcare Corporation|THC|industry|Healthcare Facilities
Tenet Healthcare Corporation|THC|sector|Healthcare
Tenet Healthcare Corporation|THC|price|29.08
Tenet Healthcare Corporation|THC|Prev. Close|29.08
Tenet Healthcare Corporation|THC|Day's Range|27.54 - 29.12
Tenet Healthcare Corporation|THC|Revenue|17.54B
Tenet Healthcare Corporation|THC|Open|28.03
Tenet Healthcare Corporation|THC|52 wk Range|10 - 39.37
Tenet Healthcare Corporation|THC|EPS| - 0.51
Tenet Healthcare Corporation|THC|Volume|1597808
Tenet Healthcare Corporation|THC|Market Cap|3.06B
Tenet Healthcare Corporation|THC|Dividend (Yield)|N/A (N/A)
Tenet Healthcare Corporation|THC|Average Vol. (3m)|2040254
Tenet Healthcare Corporation|THC|P/E Ratio|N/A
Tenet Healthcare Corporation|THC|Beta|2.52
Tenet Healthcare Corporation|THC|1-Year Change|42.97%
Tenet Healthcare Corporation|THC|Shares Outstanding|105389222
Tenet Healthcare Corporation|THC|Next Earnings Date|Nov 09 2020
Teradata Corp|TDC|industry|Computer Services
Teradata Corp|TDC|sector|Technology
Teradata Corp|TDC|price|24.07
Teradata Corp|TDC|Prev. Close|24.07
Teradata Corp|TDC|Day's Range|23.56 - 24.12
Teradata Corp|TDC|Revenue|1.84B
Teradata Corp|TDC|Open|23.72
Teradata Corp|TDC|52 wk Range|17.62 - 34.6
Teradata Corp|TDC|EPS|1.03
Teradata Corp|TDC|Volume|890240
Teradata Corp|TDC|Market Cap|2.62B
Teradata Corp|TDC|Dividend (Yield)|N/A (N/A)
Teradata Corp|TDC|Average Vol. (3m)|1348695
Teradata Corp|TDC|P/E Ratio|23.36
Teradata Corp|TDC|Beta|0.95
Teradata Corp|TDC|1-Year Change| - 27.67%
Teradata Corp|TDC|Shares Outstanding|109000000
Teradata Corp|TDC|Next Earnings Date|Nov 05 2020
Teradyne Inc|TER|industry|Semiconductors
Teradyne Inc|TER|sector|Technology
Teradyne Inc|TER|price|90.06
Teradyne Inc|TER|Prev. Close|90.06
Teradyne Inc|TER|Day's Range|89.65 - 93.44
Teradyne Inc|TER|Revenue|2.78B
Teradyne Inc|TER|Open|90.27
Teradyne Inc|TER|52 wk Range|42.93 - 93.44
Teradyne Inc|TER|EPS|3.47
Teradyne Inc|TER|Volume|1314682
Teradyne Inc|TER|Market Cap|14.95B
Teradyne Inc|TER|Dividend (Yield)|0.40 (0.44%)
Teradyne Inc|TER|Average Vol. (3m)|2153089
Teradyne Inc|TER|P/E Ratio|25.99
Teradyne Inc|TER|Beta|1.33
Teradyne Inc|TER|1-Year Change|70.08%
Teradyne Inc|TER|Shares Outstanding|166032335
Teradyne Inc|TER|Next Earnings Date|Oct 21 2020
Terex Corporation|TEX|industry|Misc. Capital Goods
Terex Corporation|TEX|sector|Capital Goods
Terex Corporation|TEX|price|20.96
Terex Corporation|TEX|Prev. Close|20.96
Terex Corporation|TEX|Day's Range|20.49 - 21.16
Terex Corporation|TEX|Revenue|3.43B
Terex Corporation|TEX|Open|20.5
Terex Corporation|TEX|52 wk Range|11.54 - 31.28
Terex Corporation|TEX|EPS|0.59
Terex Corporation|TEX|Volume|414941
Terex Corporation|TEX|Market Cap|1.45B
Terex Corporation|TEX|Dividend (Yield)|0.34 (3.60%)
Terex Corporation|TEX|Average Vol. (3m)|934044
Terex Corporation|TEX|P/E Ratio|35.47
Terex Corporation|TEX|Beta|1.73
Terex Corporation|TEX|1-Year Change| - 14.31%
Terex Corporation|TEX|Shares Outstanding|69300000
Terex Corporation|TEX|Next Earnings Date|Oct 28 2020
Tesla Inc|TSLA|industry|Auto & Truck Manufacturers
Tesla Inc|TSLA|sector|Consumer Cyclical
Tesla Inc|TSLA|price|1650.71
Tesla Inc|TSLA|Prev. Close|1650.71
Tesla Inc|TSLA|Day's Range|1626.64 - 1668.8
Tesla Inc|TSLA|Revenue|25.71B
Tesla Inc|TSLA|Open|1664.99
Tesla Inc|TSLA|52 wk Range|211 - 1793.02
Tesla Inc|TSLA|EPS|1.94
Tesla Inc|TSLA|Volume|12577614
Tesla Inc|TSLA|Market Cap|307.63B
Tesla Inc|TSLA|Dividend (Yield)|N/A (N/A)
Tesla Inc|TSLA|Average Vol. (3m)|13165737
Tesla Inc|TSLA|P/E Ratio|849.43
Tesla Inc|TSLA|Beta|1.31
Tesla Inc|TSLA|1-Year Change|650.53%
Tesla Inc|TSLA|Shares Outstanding|186361726
Tesla Inc|TSLA|Next Earnings Date|Oct 27 2020
Teva Pharma Industries Ltd ADR|TEVA|industry|Biotechnology & Drugs
Teva Pharma Industries Ltd ADR|TEVA|sector|Healthcare
Teva Pharma Industries Ltd ADR|TEVA|price|11.50
Teva Pharma Industries Ltd ADR|TEVA|Prev. Close|11.5
Teva Pharma Industries Ltd ADR|TEVA|Day's Range|11.37 - 11.58
Teva Pharma Industries Ltd ADR|TEVA|Revenue|16.48B
Teva Pharma Industries Ltd ADR|TEVA|Open|11.57
Teva Pharma Industries Ltd ADR|TEVA|52 wk Range|6.25 - 13.76
Teva Pharma Industries Ltd ADR|TEVA|EPS|N/A
Teva Pharma Industries Ltd ADR|TEVA|Volume|5609298
Teva Pharma Industries Ltd ADR|TEVA|Market Cap|12.73B
Teva Pharma Industries Ltd ADR|TEVA|Dividend (Yield)|N/A (N/A)
Teva Pharma Industries Ltd ADR|TEVA|Average Vol. (3m)|8974587
Teva Pharma Industries Ltd ADR|TEVA|P/E Ratio|4440.15
Teva Pharma Industries Ltd ADR|TEVA|Beta|1.62
Teva Pharma Industries Ltd ADR|TEVA|1-Year Change|79.41%
Teva Pharma Industries Ltd ADR|TEVA|Shares Outstanding|1095776094
Teva Pharma Industries Ltd ADR|TEVA|Next Earnings Date|Oct 29 2020
Texas Instruments Incorporated|TXN|industry|Semiconductors
Texas Instruments Incorporated|TXN|sector|Technology
Texas Instruments Incorporated|TXN|price|137.35
Texas Instruments Incorporated|TXN|Prev. Close|137.35
Texas Instruments Incorporated|TXN|Day's Range|137 - 138.31
Texas Instruments Incorporated|TXN|Revenue|13.69B
Texas Instruments Incorporated|TXN|Open|137.73
Texas Instruments Incorporated|TXN|52 wk Range|93.09 - 139.14
Texas Instruments Incorporated|TXN|EPS|5.33
Texas Instruments Incorporated|TXN|Volume|2062933
Texas Instruments Incorporated|TXN|Market Cap|125.8B
Texas Instruments Incorporated|TXN|Dividend (Yield)|3.60 (2.62%)
Texas Instruments Incorporated|TXN|Average Vol. (3m)|4878477
Texas Instruments Incorporated|TXN|P/E Ratio|25.76
Texas Instruments Incorporated|TXN|Beta|1.12
Texas Instruments Incorporated|TXN|1-Year Change|11.83%
Texas Instruments Incorporated|TXN|Shares Outstanding|915943779
Texas Instruments Incorporated|TXN|Next Earnings Date|Oct 27 2020
Textron Inc|TXT|industry|Conglomerates
Textron Inc|TXT|sector|Conglomerates
Textron Inc|TXT|price|38.49
Textron Inc|TXT|Prev. Close|38.49
Textron Inc|TXT|Day's Range|37.01 - 38.83
Textron Inc|TXT|Revenue|12.54B
Textron Inc|TXT|Open|37.03
Textron Inc|TXT|52 wk Range|20.26 - 52.87
Textron Inc|TXT|EPS|1.63
Textron Inc|TXT|Volume|1938794
Textron Inc|TXT|Market Cap|8.78B
Textron Inc|TXT|Dividend (Yield)|0.08 (0.21%)
Textron Inc|TXT|Average Vol. (3m)|1576555
Textron Inc|TXT|P/E Ratio|23.56
Textron Inc|TXT|Beta|1.68
Textron Inc|TXT|1-Year Change| - 13.23%
Textron Inc|TXT|Shares Outstanding|228035460
Textron Inc|TXT|Next Earnings Date|Oct 15 2020
The AES Corporation|AES|industry|Electric Utilities
The AES Corporation|AES|sector|Utilities
The AES Corporation|AES|price|17.57
The AES Corporation|AES|Prev. Close|17.57
The AES Corporation|AES|Day's Range|17.44 - 17.71
The AES Corporation|AES|Revenue|9.61B
The AES Corporation|AES|Open|17.71
The AES Corporation|AES|52 wk Range|8.11 - 21.23
The AES Corporation|AES|EPS|0.28
The AES Corporation|AES|Volume|4269273
The AES Corporation|AES|Market Cap|11.69B
The AES Corporation|AES|Dividend (Yield)|0.57 (3.22%)
The AES Corporation|AES|Average Vol. (3m)|6512639
The AES Corporation|AES|P/E Ratio|61.83
The AES Corporation|AES|Beta|1
The AES Corporation|AES|1-Year Change|15.59%
The AES Corporation|AES|Shares Outstanding|665131148
The AES Corporation|AES|Next Earnings Date|Nov 04 2020
The Andersons Inc|ANDE|industry|Crops
The Andersons Inc|ANDE|sector|Consumer/Non-Cyclical
The Andersons Inc|ANDE|price|17.73
The Andersons Inc|ANDE|Prev. Close|17.73
The Andersons Inc|ANDE|Day's Range|17.19 - 17.89
The Andersons Inc|ANDE|Revenue|7.61B
The Andersons Inc|ANDE|Open|17.19
The Andersons Inc|ANDE|52 wk Range|10 - 28.82
The Andersons Inc|ANDE|EPS| - 0.16
The Andersons Inc|ANDE|Volume|159421
The Andersons Inc|ANDE|Market Cap|585.09M
The Andersons Inc|ANDE|Dividend (Yield)|0.70 (4.05%)
The Andersons Inc|ANDE|Average Vol. (3m)|234683
The Andersons Inc|ANDE|P/E Ratio|N/A
The Andersons Inc|ANDE|Beta|0.81
The Andersons Inc|ANDE|1-Year Change| - 29.02%
The Andersons Inc|ANDE|Shares Outstanding|33000000
The Andersons Inc|ANDE|Next Earnings Date|Nov 09 2020
The Blackstone Group LP|BX|industry|Investment Services
The Blackstone Group LP|BX|sector|Financial
The Blackstone Group LP|BX|price|52.74
The Blackstone Group LP|BX|Prev. Close|52.74
The Blackstone Group LP|BX|Day's Range|52.71 - 53.3
The Blackstone Group LP|BX|Revenue|3.27B
The Blackstone Group LP|BX|Open|53.05
The Blackstone Group LP|BX|52 wk Range|33 - 64.97
The Blackstone Group LP|BX|EPS|1.1
The Blackstone Group LP|BX|Volume|1713815
The Blackstone Group LP|BX|Market Cap|35.39B
The Blackstone Group LP|BX|Dividend (Yield)|1.86 (3.50%)
The Blackstone Group LP|BX|Average Vol. (3m)|3183105
The Blackstone Group LP|BX|P/E Ratio|48.1
The Blackstone Group LP|BX|Beta|1.35
The Blackstone Group LP|BX|1-Year Change|11.67%
The Blackstone Group LP|BX|Shares Outstanding|671050689
The Blackstone Group LP|BX|Next Earnings Date|Oct 15 2020
The Cheesecake Factory|CAKE|industry|Restaurants
The Cheesecake Factory|CAKE|sector|Services
The Cheesecake Factory|CAKE|price|27.18
The Cheesecake Factory|CAKE|Prev. Close|27.18
The Cheesecake Factory|CAKE|Day's Range|26.31 - 27.41
The Cheesecake Factory|CAKE|Revenue|2.19B
The Cheesecake Factory|CAKE|Open|26.7
The Cheesecake Factory|CAKE|52 wk Range|14.52 - 45.24
The Cheesecake Factory|CAKE|EPS| - 3.24
The Cheesecake Factory|CAKE|Volume|972364
The Cheesecake Factory|CAKE|Market Cap|1.24B
The Cheesecake Factory|CAKE|Dividend (Yield)|1.08 (7.31%)
The Cheesecake Factory|CAKE|Average Vol. (3m)|3241845
The Cheesecake Factory|CAKE|P/E Ratio|N/A
The Cheesecake Factory|CAKE|Beta|1.45
The Cheesecake Factory|CAKE|1-Year Change| - 25.51%
The Cheesecake Factory|CAKE|Shares Outstanding|45462281
The Cheesecake Factory|CAKE|Next Earnings Date|Nov 03 2020
The Chefs Warehouse Inc|CHEF|industry|Retail (Grocery)
The Chefs Warehouse Inc|CHEF|sector|Services
The Chefs Warehouse Inc|CHEF|price|15.21
The Chefs Warehouse Inc|CHEF|Prev. Close|15.21
The Chefs Warehouse Inc|CHEF|Day's Range|14.64 - 15.41
The Chefs Warehouse Inc|CHEF|Revenue|1.4B
The Chefs Warehouse Inc|CHEF|Open|14.76
The Chefs Warehouse Inc|CHEF|52 wk Range|3.59 - 42.06
The Chefs Warehouse Inc|CHEF|EPS| - 0.55
The Chefs Warehouse Inc|CHEF|Volume|769159
The Chefs Warehouse Inc|CHEF|Market Cap|574.9M
The Chefs Warehouse Inc|CHEF|Dividend (Yield)|N/A (N/A)
The Chefs Warehouse Inc|CHEF|Average Vol. (3m)|1274513
The Chefs Warehouse Inc|CHEF|P/E Ratio|N/A
The Chefs Warehouse Inc|CHEF|Beta|1.97
The Chefs Warehouse Inc|CHEF|1-Year Change| - 60.03%
The Chefs Warehouse Inc|CHEF|Shares Outstanding|37797548
The Chefs Warehouse Inc|CHEF|Next Earnings Date|Oct 28 2020
The Dixie Group Inc|DXYN|industry|Textiles - Non Apparel
The Dixie Group Inc|DXYN|sector|Consumer Cyclical
The Dixie Group Inc|DXYN|price|0.885
The Dixie Group Inc|DXYN|Prev. Close|0.885
The Dixie Group Inc|DXYN|Day's Range|0.85 - 0.89
The Dixie Group Inc|DXYN|Revenue|326.98M
The Dixie Group Inc|DXYN|Open|0.88
The Dixie Group Inc|DXYN|52 wk Range|0.53 - 2.09
The Dixie Group Inc|DXYN|EPS|0.83
The Dixie Group Inc|DXYN|Volume|39563
The Dixie Group Inc|DXYN|Market Cap|14M
The Dixie Group Inc|DXYN|Dividend (Yield)|N/A (N/A)
The Dixie Group Inc|DXYN|Average Vol. (3m)|92502
The Dixie Group Inc|DXYN|P/E Ratio|1.07
The Dixie Group Inc|DXYN|Beta|1.49
The Dixie Group Inc|DXYN|1-Year Change|11.6%
The Dixie Group Inc|DXYN|Shares Outstanding|15813686
The Dixie Group Inc|DXYN|Next Earnings Date|Nov 05 2020
The Goodyear Tire & Rubber Company|GT|industry|Tires
The Goodyear Tire & Rubber Company|GT|sector|Consumer Cyclical
The Goodyear Tire & Rubber Company|GT|price|9.89
The Goodyear Tire & Rubber Company|GT|Prev. Close|9.89
The Goodyear Tire & Rubber Company|GT|Day's Range|9.75 - 10.06
The Goodyear Tire & Rubber Company|GT|Revenue|12.72B
The Goodyear Tire & Rubber Company|GT|Open|9.85
The Goodyear Tire & Rubber Company|GT|52 wk Range|4.09 - 17.2
The Goodyear Tire & Rubber Company|GT|EPS| - 6.93
The Goodyear Tire & Rubber Company|GT|Volume|1320059
The Goodyear Tire & Rubber Company|GT|Market Cap|2.3B
The Goodyear Tire & Rubber Company|GT|Dividend (Yield)|0.48 (8.86%)
The Goodyear Tire & Rubber Company|GT|Average Vol. (3m)|5237546
The Goodyear Tire & Rubber Company|GT|P/E Ratio|N/A
The Goodyear Tire & Rubber Company|GT|Beta|2.12
The Goodyear Tire & Rubber Company|GT|1-Year Change| - 15.54%
The Goodyear Tire & Rubber Company|GT|Shares Outstanding|233010562
The Goodyear Tire & Rubber Company|GT|Next Earnings Date|Oct 23 2020
The Hain Celestial Group Inc|HAIN|industry|Food Processing
The Hain Celestial Group Inc|HAIN|sector|Consumer/Non-Cyclical
The Hain Celestial Group Inc|HAIN|price|33.73
The Hain Celestial Group Inc|HAIN|Prev. Close|33.73
The Hain Celestial Group Inc|HAIN|Day's Range|33.36 - 34
The Hain Celestial Group Inc|HAIN|Revenue|2.1B
The Hain Celestial Group Inc|HAIN|Open|33.71
The Hain Celestial Group Inc|HAIN|52 wk Range|17.94 - 34.44
The Hain Celestial Group Inc|HAIN|EPS|0.14
The Hain Celestial Group Inc|HAIN|Volume|306200
The Hain Celestial Group Inc|HAIN|Market Cap|3.44B
The Hain Celestial Group Inc|HAIN|Dividend (Yield)|N/A (N/A)
The Hain Celestial Group Inc|HAIN|Average Vol. (3m)|764557
The Hain Celestial Group Inc|HAIN|P/E Ratio|246.71
The Hain Celestial Group Inc|HAIN|Beta|0.79
The Hain Celestial Group Inc|HAIN|1-Year Change|55.15%
The Hain Celestial Group Inc|HAIN|Shares Outstanding|101954182
The Hain Celestial Group Inc|HAIN|Next Earnings Date|Aug 25 2020
Thermo Fisher Scientific Inc|TMO|industry|Medical Equipment & Supplies
Thermo Fisher Scientific Inc|TMO|sector|Healthcare
Thermo Fisher Scientific Inc|TMO|price|413.76
Thermo Fisher Scientific Inc|TMO|Prev. Close|413.76
Thermo Fisher Scientific Inc|TMO|Day's Range|410.74 - 416.47
Thermo Fisher Scientific Inc|TMO|Revenue|26.25B
Thermo Fisher Scientific Inc|TMO|Open|414.71
Thermo Fisher Scientific Inc|TMO|52 wk Range|250.21 - 423.7
Thermo Fisher Scientific Inc|TMO|EPS|9.31
Thermo Fisher Scientific Inc|TMO|Volume|898106
Thermo Fisher Scientific Inc|TMO|Market Cap|163.68B
Thermo Fisher Scientific Inc|TMO|Dividend (Yield)|0.88 (0.21%)
Thermo Fisher Scientific Inc|TMO|Average Vol. (3m)|1334796
Thermo Fisher Scientific Inc|TMO|P/E Ratio|44.44
Thermo Fisher Scientific Inc|TMO|Beta|1.03
Thermo Fisher Scientific Inc|TMO|1-Year Change|49.83%
Thermo Fisher Scientific Inc|TMO|Shares Outstanding|395589400
